id,price
19785,5138395.94
57655,5138395.94
35588,5138395.94
6234,5138395.94
87174,5138395.94
86674,5138395.94
94111,5138395.94
80320,5138395.94
91499,5138395.94
89486,5138395.94
82592,5138395.94
38850,5138395.94
19882,5138395.94
51810,5138395.94
57368,5138395.94
95871,5138395.94
14016,5138395.94
40476,5138395.94
4991,5138395.94
35734,5138395.94
95432,5138395.94
1743,5138395.94
26809,5138395.94
53369,5138395.94
24215,5138395.94
78204,5138395.94
41384,5138395.94
87200,5138395.94
32496,5138395.94
28027,5138395.94
88539,5138395.94
91220,5138395.94
4539,5138395.94
90522,5138395.94
87414,5138395.94
15172,5138395.94
99636,5138395.94
10682,5138395.94
82249,5138395.94
32263,5138395.94
6657,5138395.94
20234,5138395.94
21160,5138395.94
87950,5138395.94
31591,5138395.94
16182,5138395.94
88506,5138395.94
1377,5138395.94
35985,5138395.94
19954,5138395.94
59205,5138395.94
25001,5138395.94
81001,5138395.94
68653,5138395.94
72103,5138395.94
27945,5138395.94
25769,5138395.94
95650,5138395.94
10911,5138395.94
93250,5138395.94
13227,5138395.94
15125,5138395.94
66969,5138395.94
15932,5138395.94
45211,5138395.94
30476,5138395.94
7007,5138395.94
21841,5138395.94
85646,5138395.94
56044,5138395.94
94718,5138395.94
61419,5138395.94
36379,5138395.94
29244,5138395.94
12253,5138395.94
32828,5138395.94
88911,5138395.94
35546,5138395.94
89978,5138395.94
75904,5138395.94
58058,5138395.94
77223,5138395.94
39983,5138395.94
71451,5138395.94
58124,5138395.94
93855,5138395.94
23833,5138395.94
17096,5138395.94
19239,5138395.94
88236,5138395.94
57486,5138395.94
96626,5138395.94
82033,5138395.94
93799,5138395.94
87015,5138395.94
49368,5138395.94
47585,5138395.94
21397,5138395.94
74980,5138395.94
88043,5138395.94
74416,5138395.94
81825,5138395.94
50299,5138395.94
66465,5138395.94
13452,5138395.94
46435,5138395.94
94536,5138395.94
3765,5138395.94
26592,5138395.94
52914,5138395.94
85096,5138395.94
55327,5138395.94
21232,5138395.94
1598,5138395.94
99052,5138395.94
25680,5138395.94
68377,5138395.94
94748,5138395.94
45043,5138395.94
58788,5138395.94
66558,5138395.94
86391,5138395.94
81502,5138395.94
37597,5138395.94
61947,5138395.94
15256,5138395.94
77954,5138395.94
55338,5138395.94
50217,5138395.94
70721,5138395.94
93140,5138395.94
19684,5138395.94
60292,5138395.94
30503,5138395.94
18456,5138395.94
54060,5138395.94
98101,5138395.94
81863,5138395.94
8368,5138395.94
18359,5138395.94
44860,5138395.94
67634,5138395.94
61960,5138395.94
76048,5138395.94
65641,5138395.94
67772,5138395.94
65343,5138395.94
70330,5138395.94
21418,5138395.94
66562,5138395.94
35367,5138395.94
24939,5138395.94
61454,5138395.94
57044,5138395.94
39916,5138395.94
71527,5138395.94
9632,5138395.94
8858,5138395.94
73050,5138395.94
97223,5138395.94
65951,5138395.94
1167,5138395.94
16474,5138395.94
37632,5138395.94
38160,5138395.94
69336,5138395.94
43094,5138395.94
52709,5138395.94
44814,5138395.94
88218,5138395.94
80802,5138395.94
93252,5138395.94
75356,5138395.94
44726,5138395.94
75669,5138395.94
20730,5138395.94
81105,5138395.94
11066,5138395.94
80118,5138395.94
58422,5138395.94
37799,5138395.94
13320,5138395.94
57672,5138395.94
88062,5138395.94
35465,5138395.94
56554,5138395.94
33542,5138395.94
91446,5138395.94
87439,5138395.94
72984,5138395.94
27076,5138395.94
30043,5138395.94
17141,5138395.94
68217,5138395.94
40851,5138395.94
84140,5138395.94
65397,5138395.94
57558,5138395.94
7060,5138395.94
7537,5138395.94
68391,5138395.94
76818,5138395.94
98797,5138395.94
7754,5138395.94
18383,5138395.94
6645,5138395.94
86642,5138395.94
12778,5138395.94
27985,5138395.94
72759,5138395.94
62599,5138395.94
7668,5138395.94
8022,5138395.94
15786,5138395.94
80316,5138395.94
19559,5138395.94
65177,5138395.94
78931,5138395.94
71843,5138395.94
91378,5138395.94
58861,5138395.94
84486,5138395.94
47054,5138395.94
30441,5138395.94
49537,5138395.94
7436,5138395.94
65581,5138395.94
55842,5138395.94
41467,5138395.94
28477,5138395.94
28674,5138395.94
3357,5138395.94
97009,5138395.94
39299,5138395.94
10956,5138395.94
25360,5138395.94
38981,5138395.94
7851,5138395.94
21294,5138395.94
64416,5138395.94
70111,5138395.94
47125,5138395.94
21748,5138395.94
77413,5138395.94
95882,5138395.94
88885,5138395.94
87330,5138395.94
27265,5138395.94
60586,5138395.94
66159,5138395.94
84141,5138395.94
24614,5138395.94
41459,5138395.94
54797,5138395.94
26230,5138395.94
7797,5138395.94
24102,5138395.94
95973,5138395.94
72415,5138395.94
93023,5138395.94
21011,5138395.94
61412,5138395.94
48678,5138395.94
80347,5138395.94
37518,5138395.94
76691,5138395.94
86282,5138395.94
42742,5138395.94
69320,5138395.94
74340,5138395.94
83615,5138395.94
62678,5138395.94
28652,5138395.94
1484,5138395.94
6487,5138395.94
78645,5138395.94
48695,5138395.94
38748,5138395.94
77717,5138395.94
33804,5138395.94
50931,5138395.94
24031,5138395.94
35406,5138395.94
23140,5138395.94
65302,5138395.94
32945,5138395.94
80785,5138395.94
84279,5138395.94
65490,5138395.94
60032,5138395.94
96835,5138395.94
95,5138395.94
99661,5138395.94
82273,5138395.94
97640,5138395.94
88319,5138395.94
40436,5138395.94
20274,5138395.94
78894,5138395.94
36143,5138395.94
1433,5138395.94
77641,5138395.94
53372,5138395.94
6609,5138395.94
97979,5138395.94
23472,5138395.94
39487,5138395.94
75523,5138395.94
29681,5138395.94
44149,5138395.94
36886,5138395.94
70325,5138395.94
96616,5138395.94
976,5138395.94
4087,5138395.94
99361,5138395.94
81612,5138395.94
4801,5138395.94
72881,5138395.94
74276,5138395.94
49082,5138395.94
55365,5138395.94
6764,5138395.94
28797,5138395.94
83942,5138395.94
67706,5138395.94
34756,5138395.94
20116,5138395.94
43565,5138395.94
20330,5138395.94
40224,5138395.94
86861,5138395.94
81996,5138395.94
58275,5138395.94
96427,5138395.94
40386,5138395.94
52098,5138395.94
14292,5138395.94
43009,5138395.94
54222,5138395.94
36491,5138395.94
80328,5138395.94
45344,5138395.94
22361,5138395.94
79354,5138395.94
54811,5138395.94
53321,5138395.94
47552,5138395.94
96669,5138395.94
91580,5138395.94
70391,5138395.94
6681,5138395.94
68788,5138395.94
90925,5138395.94
73442,5138395.94
38061,5138395.94
5322,5138395.94
30603,5138395.94
79914,5138395.94
7177,5138395.94
28284,5138395.94
26022,5138395.94
36179,5138395.94
78650,5138395.94
13570,5138395.94
84619,5138395.94
7205,5138395.94
22681,5138395.94
15109,5138395.94
29180,5138395.94
46766,5138395.94
9484,5138395.94
48615,5138395.94
57458,5138395.94
26792,5138395.94
16632,5138395.94
98847,5138395.94
48685,5138395.94
41763,5138395.94
34561,5138395.94
93639,5138395.94
68496,5138395.94
83362,5138395.94
90039,5138395.94
75043,5138395.94
8603,5138395.94
68757,5138395.94
14755,5138395.94
26941,5138395.94
84531,5138395.94
16862,5138395.94
64267,5138395.94
62242,5138395.94
83824,5138395.94
41889,5138395.94
70586,5138395.94
25206,5138395.94
80008,5138395.94
80181,5138395.94
55963,5138395.94
36263,5138395.94
67226,5138395.94
81974,5138395.94
12774,5138395.94
23085,5138395.94
35867,5138395.94
99653,5138395.94
37649,5138395.94
85240,5138395.94
95918,5138395.94
52176,5138395.94
42153,5138395.94
28135,5138395.94
48526,5138395.94
77554,5138395.94
89291,5138395.94
40449,5138395.94
16040,5138395.94
98172,5138395.94
81281,5138395.94
40427,5138395.94
44134,5138395.94
7183,5138395.94
62844,5138395.94
50984,5138395.94
60114,5138395.94
78572,5138395.94
21260,5138395.94
4494,5138395.94
66605,5138395.94
82195,5138395.94
32288,5138395.94
71868,5138395.94
1642,5138395.94
55211,5138395.94
60170,5138395.94
87693,5138395.94
62330,5138395.94
25913,5138395.94
35159,5138395.94
72395,5138395.94
57222,5138395.94
99253,5138395.94
66905,5138395.94
73996,5138395.94
96758,5138395.94
79848,5138395.94
9464,5138395.94
17652,5138395.94
91167,5138395.94
58618,5138395.94
32644,5138395.94
4346,5138395.94
86575,5138395.94
67724,5138395.94
12000,5138395.94
49749,5138395.94
84052,5138395.94
70293,5138395.94
37128,5138395.94
14056,5138395.94
65621,5138395.94
52210,5138395.94
68083,5138395.94
58470,5138395.94
36852,5138395.94
95866,5138395.94
32621,5138395.94
64967,5138395.94
91107,5138395.94
61640,5138395.94
63569,5138395.94
76213,5138395.94
34886,5138395.94
7226,5138395.94
76204,5138395.94
47808,5138395.94
74165,5138395.94
83134,5138395.94
17581,5138395.94
51280,5138395.94
82408,5138395.94
41211,5138395.94
37218,5138395.94
1633,5138395.94
97218,5138395.94
73848,5138395.94
40515,5138395.94
50780,5138395.94
38993,5138395.94
65101,5138395.94
41755,5138395.94
25021,5138395.94
32761,5138395.94
70166,5138395.94
95900,5138395.94
8614,5138395.94
97528,5138395.94
64676,5138395.94
69442,5138395.94
62219,5138395.94
75031,5138395.94
87498,5138395.94
14980,5138395.94
38395,5138395.94
96779,5138395.94
35063,5138395.94
80456,5138395.94
58704,5138395.94
73134,5138395.94
50672,5138395.94
96578,5138395.94
71354,5138395.94
87281,5138395.94
58421,5138395.94
88845,5138395.94
89147,5138395.94
92535,5138395.94
66161,5138395.94
13944,5138395.94
98594,5138395.94
89594,5138395.94
23418,5138395.94
89442,5138395.94
18612,5138395.94
67199,5138395.94
50642,5138395.94
29802,5138395.94
57674,5138395.94
60155,5138395.94
32045,5138395.94
26553,5138395.94
33515,5138395.94
55405,5138395.94
59376,5138395.94
22533,5138395.94
89121,5138395.94
70629,5138395.94
29335,5138395.94
72635,5138395.94
2387,5138395.94
92232,5138395.94
95902,5138395.94
45007,5138395.94
85875,5138395.94
39712,5138395.94
29131,5138395.94
97746,5138395.94
15929,5138395.94
17278,5138395.94
72359,5138395.94
17830,5138395.94
9931,5138395.94
93925,5138395.94
57223,5138395.94
2883,5138395.94
33701,5138395.94
20690,5138395.94
31612,5138395.94
97610,5138395.94
15939,5138395.94
43780,5138395.94
76053,5138395.94
10751,5138395.94
17007,5138395.94
6562,5138395.94
43204,5138395.94
85655,5138395.94
31335,5138395.94
261,5138395.94
35405,5138395.94
19499,5138395.94
74979,5138395.94
54456,5138395.94
70660,5138395.94
46306,5138395.94
30861,5138395.94
87240,5138395.94
12274,5138395.94
12125,5138395.94
80009,5138395.94
14750,5138395.94
77646,5138395.94
29272,5138395.94
51889,5138395.94
56356,5138395.94
24467,5138395.94
25821,5138395.94
29674,5138395.94
53403,5138395.94
14652,5138395.94
42858,5138395.94
46336,5138395.94
35704,5138395.94
99831,5138395.94
33771,5138395.94
16946,5138395.94
84584,5138395.94
89492,5138395.94
83361,5138395.94
61922,5138395.94
35123,5138395.94
62291,5138395.94
88390,5138395.94
990,5138395.94
9186,5138395.94
31698,5138395.94
36484,5138395.94
93675,5138395.94
65612,5138395.94
20970,5138395.94
7241,5138395.94
61197,5138395.94
17706,5138395.94
25604,5138395.94
42800,5138395.94
57877,5138395.94
31750,5138395.94
567,5138395.94
98645,5138395.94
75398,5138395.94
13584,5138395.94
9001,5138395.94
47446,5138395.94
35858,5138395.94
41935,5138395.94
58211,5138395.94
3213,5138395.94
97525,5138395.94
1749,5138395.94
78169,5138395.94
36319,5138395.94
13325,5138395.94
24241,5138395.94
44281,5138395.94
7919,5138395.94
94398,5138395.94
16754,5138395.94
77721,5138395.94
74334,5138395.94
93963,5138395.94
39033,5138395.94
66403,5138395.94
93938,5138395.94
77898,5138395.94
83964,5138395.94
61103,5138395.94
24336,5138395.94
67007,5138395.94
63777,5138395.94
85432,5138395.94
11937,5138395.94
14841,5138395.94
13632,5138395.94
4562,5138395.94
37524,5138395.94
77871,5138395.94
87223,5138395.94
3595,5138395.94
67154,5138395.94
37607,5138395.94
99554,5138395.94
87573,5138395.94
2756,5138395.94
4751,5138395.94
92347,5138395.94
70329,5138395.94
4649,5138395.94
37453,5138395.94
36783,5138395.94
14789,5138395.94
74531,5138395.94
31680,5138395.94
2613,5138395.94
54458,5138395.94
41327,5138395.94
58330,5138395.94
58589,5138395.94
11770,5138395.94
21320,5138395.94
87001,5138395.94
40841,5138395.94
74155,5138395.94
53831,5138395.94
41535,5138395.94
59209,5138395.94
94694,5138395.94
23849,5138395.94
80670,5138395.94
71205,5138395.94
78553,5138395.94
23044,5138395.94
97859,5138395.94
64486,5138395.94
21816,5138395.94
95049,5138395.94
32552,5138395.94
77449,5138395.94
55831,5138395.94
85673,5138395.94
93240,5138395.94
75433,5138395.94
84692,5138395.94
96743,5138395.94
13123,5138395.94
36737,5138395.94
66013,5138395.94
39729,5138395.94
16480,5138395.94
87770,5138395.94
39443,5138395.94
30987,5138395.94
37758,5138395.94
74381,5138395.94
78116,5138395.94
6473,5138395.94
25024,5138395.94
21141,5138395.94
77308,5138395.94
30427,5138395.94
59008,5138395.94
77804,5138395.94
27675,5138395.94
47323,5138395.94
60546,5138395.94
3095,5138395.94
73661,5138395.94
37820,5138395.94
24694,5138395.94
51804,5138395.94
42799,5138395.94
90767,5138395.94
22441,5138395.94
1466,5138395.94
50606,5138395.94
17494,5138395.94
82079,5138395.94
76119,5138395.94
99468,5138395.94
11070,5138395.94
34457,5138395.94
33540,5138395.94
34041,5138395.94
26860,5138395.94
33509,5138395.94
39832,5138395.94
59929,5138395.94
14343,5138395.94
2626,5138395.94
10694,5138395.94
46777,5138395.94
38971,5138395.94
7829,5138395.94
42179,5138395.94
6774,5138395.94
70980,5138395.94
98716,5138395.94
13566,5138395.94
91177,5138395.94
68792,5138395.94
53103,5138395.94
13617,5138395.94
14646,5138395.94
9502,5138395.94
77982,5138395.94
15365,5138395.94
85748,5138395.94
66706,5138395.94
21863,5138395.94
5419,5138395.94
14791,5138395.94
37641,5138395.94
99889,5138395.94
38390,5138395.94
16008,5138395.94
85066,5138395.94
14653,5138395.94
9974,5138395.94
9362,5138395.94
35525,5138395.94
50603,5138395.94
15946,5138395.94
59019,5138395.94
51870,5138395.94
74044,5138395.94
5576,5138395.94
73998,5138395.94
75713,5138395.94
76455,5138395.94
43267,5138395.94
54459,5138395.94
43849,5138395.94
6528,5138395.94
3782,5138395.94
30675,5138395.94
59435,5138395.94
56646,5138395.94
90994,5138395.94
3040,5138395.94
12262,5138395.94
56306,5138395.94
88387,5138395.94
42760,5138395.94
63564,5138395.94
20966,5138395.94
20523,5138395.94
3252,5138395.94
88099,5138395.94
18936,5138395.94
56691,5138395.94
59221,5138395.94
6543,5138395.94
82214,5138395.94
67291,5138395.94
87672,5138395.94
89807,5138395.94
85428,5138395.94
40602,5138395.94
88970,5138395.94
30078,5138395.94
75382,5138395.94
34758,5138395.94
7156,5138395.94
81459,5138395.94
38735,5138395.94
1213,5138395.94
16587,5138395.94
60908,5138395.94
51690,5138395.94
40712,5138395.94
89591,5138395.94
91614,5138395.94
84882,5138395.94
89114,5138395.94
22285,5138395.94
23490,5138395.94
3742,5138395.94
16139,5138395.94
21743,5138395.94
76989,5138395.94
52862,5138395.94
6196,5138395.94
75602,5138395.94
49627,5138395.94
40610,5138395.94
68720,5138395.94
58090,5138395.94
96093,5138395.94
84512,5138395.94
64473,5138395.94
77382,5138395.94
69264,5138395.94
61545,5138395.94
64654,5138395.94
24013,5138395.94
37172,5138395.94
56825,5138395.94
40108,5138395.94
35290,5138395.94
72325,5138395.94
26548,5138395.94
90064,5138395.94
9358,5138395.94
48909,5138395.94
69386,5138395.94
33040,5138395.94
13467,5138395.94
58460,5138395.94
35169,5138395.94
46845,5138395.94
28679,5138395.94
79257,5138395.94
87291,5138395.94
81610,5138395.94
43053,5138395.94
20403,5138395.94
87089,5138395.94
11999,5138395.94
96190,5138395.94
51764,5138395.94
23841,5138395.94
90946,5138395.94
43812,5138395.94
52998,5138395.94
97784,5138395.94
7647,5138395.94
51266,5138395.94
46060,5138395.94
98688,5138395.94
30307,5138395.94
6660,5138395.94
62479,5138395.94
84999,5138395.94
28006,5138395.94
9486,5138395.94
29839,5138395.94
64830,5138395.94
91084,5138395.94
18119,5138395.94
5542,5138395.94
7889,5138395.94
45272,5138395.94
74490,5138395.94
29649,5138395.94
5353,5138395.94
25062,5138395.94
13710,5138395.94
30584,5138395.94
21422,5138395.94
39520,5138395.94
34337,5138395.94
53854,5138395.94
3179,5138395.94
72200,5138395.94
9285,5138395.94
1767,5138395.94
83645,5138395.94
26605,5138395.94
94623,5138395.94
24571,5138395.94
14009,5138395.94
23259,5138395.94
95161,5138395.94
19428,5138395.94
35796,5138395.94
74833,5138395.94
16682,5138395.94
95026,5138395.94
15344,5138395.94
16053,5138395.94
21259,5138395.94
48811,5138395.94
44400,5138395.94
31218,5138395.94
43855,5138395.94
57858,5138395.94
84707,5138395.94
15653,5138395.94
7847,5138395.94
76458,5138395.94
99994,5138395.94
32734,5138395.94
61823,5138395.94
51333,5138395.94
43667,5138395.94
51719,5138395.94
18615,5138395.94
83154,5138395.94
49925,5138395.94
82861,5138395.94
31411,5138395.94
51706,5138395.94
61415,5138395.94
86866,5138395.94
72050,5138395.94
6835,5138395.94
92780,5138395.94
7127,5138395.94
59780,5138395.94
34148,5138395.94
83669,5138395.94
71530,5138395.94
73226,5138395.94
92071,5138395.94
43450,5138395.94
41752,5138395.94
17981,5138395.94
36763,5138395.94
51301,5138395.94
57844,5138395.94
34292,5138395.94
90882,5138395.94
44355,5138395.94
99590,5138395.94
25238,5138395.94
26282,5138395.94
30271,5138395.94
2444,5138395.94
60511,5138395.94
13779,5138395.94
11284,5138395.94
51696,5138395.94
76378,5138395.94
80725,5138395.94
58437,5138395.94
7483,5138395.94
777,5138395.94
42305,5138395.94
44458,5138395.94
12461,5138395.94
33918,5138395.94
64488,5138395.94
17691,5138395.94
35766,5138395.94
8136,5138395.94
69566,5138395.94
13464,5138395.94
19806,5138395.94
9796,5138395.94
57078,5138395.94
21528,5138395.94
36977,5138395.94
19310,5138395.94
3194,5138395.94
65170,5138395.94
45364,5138395.94
73025,5138395.94
8124,5138395.94
7024,5138395.94
49549,5138395.94
75453,5138395.94
9965,5138395.94
46732,5138395.94
96917,5138395.94
49795,5138395.94
88835,5138395.94
63039,5138395.94
28993,5138395.94
27338,5138395.94
79108,5138395.94
61284,5138395.94
18257,5138395.94
39473,5138395.94
59994,5138395.94
37410,5138395.94
22304,5138395.94
49172,5138395.94
3444,5138395.94
33990,5138395.94
93040,5138395.94
74162,5138395.94
25908,5138395.94
63336,5138395.94
20398,5138395.94
91058,5138395.94
91424,5138395.94
75678,5138395.94
6833,5138395.94
60311,5138395.94
40162,5138395.94
29356,5138395.94
65525,5138395.94
55238,5138395.94
87180,5138395.94
86870,5138395.94
22500,5138395.94
49393,5138395.94
5610,5138395.94
76056,5138395.94
49695,5138395.94
14472,5138395.94
51661,5138395.94
95715,5138395.94
72380,5138395.94
87569,5138395.94
25857,5138395.94
25184,5138395.94
68279,5138395.94
52455,5138395.94
96848,5138395.94
76871,5138395.94
43605,5138395.94
41375,5138395.94
71592,5138395.94
81688,5138395.94
95545,5138395.94
85006,5138395.94
56607,5138395.94
83682,5138395.94
76433,5138395.94
96562,5138395.94
77365,5138395.94
17908,5138395.94
93976,5138395.94
71910,5138395.94
36084,5138395.94
67585,5138395.94
24721,5138395.94
55791,5138395.94
91693,5138395.94
92801,5138395.94
72348,5138395.94
4188,5138395.94
50624,5138395.94
30589,5138395.94
48364,5138395.94
786,5138395.94
13478,5138395.94
17461,5138395.94
34903,5138395.94
98845,5138395.94
57169,5138395.94
35151,5138395.94
48784,5138395.94
40898,5138395.94
8635,5138395.94
53697,5138395.94
63234,5138395.94
53685,5138395.94
25503,5138395.94
35599,5138395.94
85592,5138395.94
34594,5138395.94
20365,5138395.94
43484,5138395.94
3332,5138395.94
1574,5138395.94
23604,5138395.94
73926,5138395.94
14723,5138395.94
93732,5138395.94
66472,5138395.94
63142,5138395.94
75071,5138395.94
78584,5138395.94
60567,5138395.94
97287,5138395.94
99332,5138395.94
16541,5138395.94
27434,5138395.94
75297,5138395.94
84086,5138395.94
70213,5138395.94
69995,5138395.94
18687,5138395.94
36996,5138395.94
57840,5138395.94
19642,5138395.94
59575,5138395.94
82016,5138395.94
14342,5138395.94
80686,5138395.94
66566,5138395.94
25442,5138395.94
557,5138395.94
43765,5138395.94
7612,5138395.94
55795,5138395.94
35021,5138395.94
84724,5138395.94
45158,5138395.94
52473,5138395.94
43992,5138395.94
50658,5138395.94
63537,5138395.94
82652,5138395.94
37083,5138395.94
62642,5138395.94
60775,5138395.94
7105,5138395.94
91007,5138395.94
2374,5138395.94
79320,5138395.94
26686,5138395.94
41919,5138395.94
4647,5138395.94
60,5138395.94
67003,5138395.94
72448,5138395.94
31999,5138395.94
89284,5138395.94
99514,5138395.94
7741,5138395.94
29257,5138395.94
73936,5138395.94
65648,5138395.94
12086,5138395.94
97140,5138395.94
98884,5138395.94
42937,5138395.94
16932,5138395.94
91669,5138395.94
21948,5138395.94
27431,5138395.94
59578,5138395.94
57062,5138395.94
17226,5138395.94
23019,5138395.94
80311,5138395.94
97879,5138395.94
80488,5138395.94
48768,5138395.94
29204,5138395.94
6288,5138395.94
78757,5138395.94
83946,5138395.94
204,5138395.94
34470,5138395.94
74261,5138395.94
34908,5138395.94
33913,5138395.94
73878,5138395.94
87296,5138395.94
43759,5138395.94
68431,5138395.94
66177,5138395.94
36030,5138395.94
21138,5138395.94
822,5138395.94
1669,5138395.94
30668,5138395.94
46910,5138395.94
78674,5138395.94
82910,5138395.94
64742,5138395.94
88777,5138395.94
11773,5138395.94
7494,5138395.94
19661,5138395.94
92685,5138395.94
7440,5138395.94
67189,5138395.94
92496,5138395.94
45703,5138395.94
63995,5138395.94
30024,5138395.94
29361,5138395.94
99985,5138395.94
21827,5138395.94
32711,5138395.94
33823,5138395.94
23945,5138395.94
32536,5138395.94
62575,5138395.94
58978,5138395.94
46644,5138395.94
87278,5138395.94
55759,5138395.94
38780,5138395.94
66046,5138395.94
8890,5138395.94
45106,5138395.94
78209,5138395.94
30534,5138395.94
28787,5138395.94
39654,5138395.94
96824,5138395.94
75506,5138395.94
57765,5138395.94
14170,5138395.94
21607,5138395.94
71022,5138395.94
6978,5138395.94
73043,5138395.94
59567,5138395.94
62249,5138395.94
27196,5138395.94
764,5138395.94
31306,5138395.94
13909,5138395.94
85068,5138395.94
42903,5138395.94
51392,5138395.94
78473,5138395.94
6630,5138395.94
40773,5138395.94
90556,5138395.94
73034,5138395.94
60694,5138395.94
18452,5138395.94
41872,5138395.94
16903,5138395.94
6328,5138395.94
64496,5138395.94
54816,5138395.94
48163,5138395.94
60037,5138395.94
96045,5138395.94
81826,5138395.94
51572,5138395.94
69230,5138395.94
6639,5138395.94
21084,5138395.94
70925,5138395.94
92686,5138395.94
8134,5138395.94
